edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	csr_title	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E00004	13760	5070001000715	カネコ種苗株式会社	2018	FY	2019-08-28	2018-06-01	2019-05-31	S100GUI8	有価証券報告書－第72期(平成30年6月1日－令和1年5月31日)																																1600.0	1725.0	1208.0	1405.0	1494.4166666666667
E00006	13770	6020001008662	株式会社　サカタのタネ	2018	FY	2019-08-27	2018-06-01	2019-05-31	S100GUE8	有価証券報告書－第78期(平成30年6月1日－令和1年5月31日)																																3800.0	4475.0	3060.0	3765.0	3864.1666666666665
E00008	13790	6100001003151	ホクト株式会社	2018	FY	2019-06-21	2018-04-01	2019-03-31	S100G4GA	有価証券報告書－第56期(平成30年4月1日－平成31年3月31日)			1	1	1	12	3.335904E7	7.0183002E10	3.50300006E9	4.6099999E9	3.188E9	1.03606002E11	5.2030001E10	5.2030001E10	1.90300006E9	60.0	99.87	1642.24			1.02081004E11	5.2265001E10	5.2265001E10		6.1	4.52	4.99	6.57	50.22	59.69	3.64	2028.0	2150.0	1821.0	1918.0	1932.0
E00009	13810	5340001000258	株式会社アクシーズ	2018	FY	2019-09-19	2018-07-01	2019-06-30	S100GZGY	有価証券報告書－第57期(平成30年7月1日－令和1年6月30日)																																4775.0	4785.0	2101.0	2298.0	3199.4166666666665
E00010	13820	9450001002677	株式会社ホーブ	2018	FY	2019-09-27	2018-07-01	2019-06-30	S100H07G	有価証券報告書－第33期(平成30年7月1日－令和1年6月30日)																																988.0	1013.0	769.0	845.0	917.75
E00011	19110	4010001090011	住友林業株式会社	2018	FY	2019-06-21	2018-04-01	2019-03-31	S100G299	有価証券報告書－第79期(平成30年4月1日－平成31年3月31日)			1	1	3	12	1.8269864E8	1.30889299E12	4.9246999E10	5.1435999E10	2.91599995E10	9.70976E11	3.53488994E11	3.18319985E11	7.296E9	40.0	160.8	1755.06			9.3732897E11	3.4956401E11	3.14978501E11		9.26	5.49	3.76	3.93	32.78	25.02	2.09	1707.0	2004.0	1360.0	1537.0	1662.6666666666667
E00012	13010	1010401033225	株式会社　極洋	2018	FY	2019-06-25	2018-04-01	2019-03-31	S100G2KO	有価証券報告書－第96期(平成30年4月1日－平成31年3月31日)			1	1	1	12	1.0928283E7	2.56150995E11	3.83100006E9	4.4339999E9	2.91399987E9	1.14673E11	3.19960003E10	3.18210007E10	7.6E8	70.0	269.63	2941.26			1.10489002E11	3.06195005E10	3.03549993E10		9.6	4.01	1.5	1.73	27.75	26.08	2.48	3800.0	3870.0	2581.0	2836.0	3247.5
E00014	13320	1010001016860	日本水産株式会社	2018	FY	2019-06-26	2018-04-01	2019-03-31	S100G50V	有価証券報告書－第104期(平成30年4月1日－平成31年3月31日)			1	1	1	12	3.12430272E8	7.1211103E11	2.16850002E10	2.53580001E10	1.53790003E10	4.7791299E11	1.66157992E11	1.46324996E11	2.492E9	8.0	49.41	470.28			4.81267515E11	1.61631994E11	1.42019494E11		10.83	5.27	3.05	3.56	30.62	16.2	1.54	550.0	863.0	515.0	845.0	555.5
E00015	13330	2010601040697	マルハニチロ株式会社	2018	FY	2019-06-26	2018-04-01	2019-03-31	S100G1Q8	有価証券報告書－第75期(平成30年4月1日－平成31年3月31日)			1	1	1	12	5.2656912E7	9.2246802E11	2.17579991E10	2.52330004E10	1.66950001E10	5.20317993E11	1.50379004E11	1.25353001E11	2.10499994E9	40.0	317.24	2381.96			5.18580503E11	1.45213997E11	1.20406E11		13.87	4.87	2.36	2.74	24.09	12.61	1.45	3365.0	4580.0	3365.0	3960.0	3685.0
E00017	13520	9010001034921	株式会社ホウスイ	2018	FY	2019-06-24	2018-04-01	2019-03-31	S100G4CT	有価証券報告書－第84期(平成30年4月1日－平成31年3月31日)			1	1	26	12	8379000.0	7.6880003E10	6.51E8	5.24E8	3.35E8	4.1689002E10	6.72E9	6.0940001E9	1.67E8	20.0	40.1	727.87			3.7580001E10	6.6E9	6.0224998E9		5.56	1.39	0.85	0.68	14.62	49.85	2.53	1150.0	1196.0	659.0	825.0	991.0833333333334
E00021	57110	6010001023786	三菱マテリアル株式会社	2018	FY	2019-06-21	2018-04-01	2019-03-31	S100FX0A	有価証券報告書－第94期(平成30年4月1日－平成31年3月31日)	三菱マテリアル株式会社	http://csr-toshokan.net/ln_book/mmcir-2019/download.pdf	1	1	13	12	1.31489536E8	1.66299002E12	3.6861002E10	5.0679001E10	1.298E9	1.93827006E12	7.2333702E11	6.3358199E11	1.04760003E10	80.0	9.92	4838.31			1.97667704E12	7.4591601E11	6.5802653E11		0.2	2.56	2.22	3.05	32.69	807.09	1.4	3180.0	3495.0	2778.0	2922.0	3106.8333333333335
E00023	57130	9010401015273	住友金属鉱山株式会社	2018	FY	2019-06-25	2018-04-01	2019-03-31	S100G7YI	有価証券報告書－第94期(平成30年4月1日－平成31年3月31日)			1	1	13	12	2.90814016E8	9.1220797E11		8.9371001E10	6.6789999E10	1.79770098E12	1.15127996E12	1.04756098E12	2.00600003E10	73.0	243.06	3812.26			1.76501699E12	1.13231449E12	1.03847297E12		6.43	5.06		9.8	58.27	30.03	1.77	4492.0	4902.0	2743.0	3270.0	3681.2916666666665
E00024	57060	7010701011370	三井金属鉱業株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G91O	有価証券報告書－第94期(平成30年4月1日－平成31年3月31日)			1	1	13	12	5.7296616E7	4.97700995E11	1.82220001E10	1.77550008E10	4.6909998E9	5.23314987E11	1.79673006E11	1.70054992E11	3.99699994E9	70.0	82.15	2977.84			5.22866491E11	1.79162497E11	1.69124004E11		2.77	3.4	3.66	3.57	32.5	85.21	2.23	4860.0	5600.0	2008.0	2839.0	3432.25
E00026	57290	2011101016386	日本精鉱株式会社	2018	FY	2019-06-28	2018-04-01	2019-03-31	S100GD1A	有価証券報告書－第124期(平成30年4月1日－平成31年3月31日)			1	2	13	12	2605900.0	1.40830003E10	1.252E9	1.222E9	8.29E8	1.17459999E10	7.2060001E9	7.2060001E9	1.83E8	75.0	339.93	2952.22			1.17830001E10	6.8934999E9	6.8934999E9		12.03	10.37	8.89	8.68	61.35	22.07	2.65	3700.0	3760.0	1831.0	2280.0	2725.75
E00027	14910	7010001008720	中外鉱業株式会社	2018	FY	2019-06-28	2018-04-01	2019-03-31	S100GCZI	有価証券報告書－第127期(平成30年4月1日－平成31年3月31日)			1	2	13	12	2.89747968E8	2.64569999E10	5.93E8	5.32E8	1.23E8	7.7949998E9	6.6989998E9	6.6889999E9	0.0	0.0	0.43	23.1			7.5574999E9	6.5020001E9	6.6275E9		1.86	7.04	2.24	2.01	85.81	0.0	0.0	25.0	30.0	14.0	20.0	20.166666666666668
E00028	57140	1010001008750	ＤＯＷＡホールディングス株式会社	2018	FY	2019-06-25	2018-04-01	2019-03-31	S100G567	有価証券報告書－第116期(平成30年4月1日－平成31年3月31日)			1	1	13	12	6.1989208E7	4.52928012E11	1.86709996E10	2.43090002E10	1.49860004E10	4.94682997E11	2.46158E11	2.37214007E11	5.4089999E9	90.0	253.22	4008.03			4.76262007E11	2.46959997E11	2.38014497E11		6.3	5.1	4.12	5.37	47.95	36.09	2.19	3810.0	4190.0	3070.0	3640.0	3533.0
E00030	33150	5010601029770	日本コークス工業株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G8GX	有価証券報告書－第16期(平成30年4月1日－平成31年3月31日)			1	1	9	12	3.0234944E8	1.21245999E11	6.6599997E9	5.8919997E9	3.19699994E9	1.22233004E11	4.8217002E10	4.8217002E10	8.73E8	3.0	10.82	165.68			1.18967501E11	4.7306498E10	4.7306498E10		6.76	4.95	5.49	4.86	39.45	27.31	1.85	108.0	125.0	81.0	100.0	107.66666666666667
E00032	57150	7010001008803	古河機械金属株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G6QH	有価証券報告書－第152期(平成30年4月1日－平成31年3月31日)			1	1	13	12	4.0445568E7	1.74115996E11	8.9150003E9	8.2349998E9	4.6540001E9	2.15368008E11	8.0446996E10	7.8216004E10	1.97699994E9	50.0	116.23	1978.09			2.19059503E11	8.3766501E10	8.1613496E10		5.7	3.76	5.12	4.73	36.32	42.48	2.36	1985.0	2242.0	1105.0	1393.0	1578.4166666666667
E00033	96750	9380001014473	常磐興産株式会社	2018	FY	2019-06-26	2018-04-01	2019-03-31	S100G6LO	有価証券報告書－第101期(平成30年4月1日－平成31年3月31日)			1	1	33	12	8808778.0	2.86470001E10	2.73E8	9.3E7	-5.22E8	5.1835998E10	1.46099999E10	1.45749996E10	1.75E8	20.0	-59.46	1659.31			5.2568498E10	1.51465001E10	1.51119995E10		-3.45	0.18	0.95	0.32	28.12		1.16	1911.0	1947.0	1442.0	1585.0	1751.8333333333333
E00034	88350	8010501031238	太平洋興発株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100GA36	有価証券報告書－第144期(平成30年4月1日－平成31年3月31日)			1	1	26	12	7783448.0	3.6004999E10	9.26E8	7.38E8	2.91E8	4.3897E10	1.52920003E10	1.48120003E10	2.33E8	30.0	37.42	1904.11			4.19055E10	1.51969997E10	1.46814996E10		1.98	1.76	2.57	2.05	33.74	80.07	1.53	1024.0	1069.0	684.0	761.0	900.25
E00035	70210	4010401054508	株式会社ニッチツ	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G20C	有価証券報告書－第94期(平成30年4月1日－平成31年3月31日)			1	2	15	12	2130000.0	8.424E9	1.42E8	1.37E8	5.5E7	1.53540004E10	1.11059999E10	1.11059999E10	6.3E7	30.0	26.39	5378.37			1.55460004E10	1.12534999E10	1.12534999E10		0.49	0.88	1.69	1.63	72.33	114.55	0.56	1968.0	2020.0	1640.0	1799.0	1815.0
E00036	15150	5010001008730	日鉄鉱業株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G9F9	有価証券報告書－第105期(平成30年4月1日－平成31年3月31日)			1	1	2	12	8352319.0	1.23372003E11	7.4790001E9	7.3560003E9	5.36E9	1.71717001E11	1.07186004E11	1.02656E11	9.15E8	110.0	644.24	12338.2			1.72073992E11	1.06675003E11	1.02095004E11		5.25	4.27	6.06	5.96	59.78	17.07	0.86	6240.0	6990.0	4195.0	4575.0	5157.083333333333
E00037	15180	5290001010634	三井松島ホールディングス株式会社	2018	FY	2019-06-21	2018-04-01	2019-03-31	S100G3XR	有価証券報告書－第163期(平成30年4月1日－平成31年3月31日)			1	1	2	12	1.30644E7	7.5702002E10	5.2009999E9	5.9100001E9	2.24E9	5.7464001E10	3.29609994E10	3.29609994E10	6.53E8	50.0	171.98	2534.58			5.7874002E10	3.3267499E10	3.3267499E10		6.73	10.21	6.87	7.81	57.36	29.15	1.96	1515.0	2006.0	1225.0	1231.0	1538.0
E00041	16620	3010001108219	石油資源開発株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G9BS	有価証券報告書－第49期(平成30年4月1日－平成31年3月31日)			1	1	2	12	5.7154776E7	2.67979997E11	2.31299994E9	1.25229998E10	1.47699999E10	6.5528798E11	4.50156003E11	4.16487997E11	2.28600013E9	40.0	258.44	7287.32			6.7741352E11	4.53681512E11	4.19776987E11		3.52	1.85	0.86	4.67	63.56	15.48	0.5	2430.0	3290.0	1775.0	2396.0	2467.9166666666665
E00043	16050	7010401078520	国際石油開発帝石株式会社	2018	FY	2019-06-26	2018-04-01	2019-03-31	S100G7WA	有価証券報告書－第13期(平成30年4月1日－平成31年3月31日)	国際石油開発帝石株式会社	http://csr-toshokan.net/ln_book/inpex-2019/download.pdf	1	1	2	12	1.46232358E9	9.7138803E11	4.74280985E11	5.19278002E11	9.6105996E10	4.7935453E12	3.25758406E12	3.00647999E12	3.5048002E10	24.0	65.81	2058.95			4.5245551E12	3.20822601E12	2.96157997E12		3.25	11.48	48.83	53.46	62.72	36.47	1.09	1316.5	1477.0	920.2	1055.5	1191.5583333333334
E00048	19250	6120001059662	大和ハウス工業株式会社	2018	FY	2019-06-25	2018-04-01	2019-03-31	S100G5LB	有価証券報告書－第80期(平成30年4月1日－平成31年3月31日)			1	1	3	12	6.6623821E8	4.14350495E12	3.72195E11	3.59462011E11	2.37438992E11	4.33403698E12	1.64371694E12	1.595991E12	7.5799003E10	114.0	357.29	2404.32			4.18465448E12	1.57865096E12	1.53526495E12		15.47	8.59	8.98	8.68	36.82	31.92	4.8	4089.0	4293.0	3119.0	3519.0	3627.5833333333335
E00049	18810	9010001034987	株式会社ＮＩＰＰＯ	2018	FY	2019-06-24	2018-04-01	2019-03-31	S100G4B5	有価証券報告書－第118期(平成30年4月1日－平成31年3月31日)			1	1	3	12	1.1940184E8	4.13236003E11	3.8656E10	3.9021998E10	2.55140004E10	5.21758015E11	3.43619994E11	3.34782988E11	4.7629998E9	40.0	214.25	2811.27			5.16192502E11	3.32724503E11	3.24521492E11		7.86	7.56	9.35	9.44	64.16	18.67	1.43	2459.0	2543.0	1762.0	2064.0	2084.75
E00051	18240	4010001008789	前田建設工業株式会社	2018	FY	2019-06-21	2018-04-01	2019-03-31	S100G4IW	有価証券報告書－第74期(平成30年4月1日－平成31年3月31日)			1	1	3	12	1.9795568E8	4.92086985E11	3.5944002E10	3.8363001E10	2.3951999E10	7.1763001E11	2.52582003E11	2.39207006E11	3.92700006E9	20.0	126.14	1268.95			7.0148352E11	2.43485999E11	2.30149997E11		10.41	5.47	7.3	7.8	33.33	16.4	1.61	1260.0	1538.0	948.0	1098.0	1232.6666666666667
E00052	18010	4011101011880	大成建設株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G3FX	有価証券報告書－第159期(平成30年4月1日－平成31年3月31日)	大成建設株式会社	http://csr-toshokan.net/ln_book/taisei-2019/download.pdf	1	1	3	12	2.24541168E8	1.65087701E12	1.53322996E11	1.57935993E11	1.12570999E11	1.84617599E12	7.2239002E11	7.2042303E11	2.83550003E10	130.0	511.9	3302.86			1.88850045E12	6.9570449E11	6.9378749E11		16.23	8.36	9.29	9.57	39.02	25.19	4.08	5410.0	6300.0	4385.0	5140.0	5367.5
E00053	18030	1010401013565	清水建設株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G7RN	有価証券報告書－第117期(平成30年4月1日－平成31年3月31日)			1	1	3	12	7.8851462E8	1.66496004E12	1.29723998E11	1.33957001E11	9.9668001E10	1.86079406E12	7.3524203E11	7.2941502E11	2.82919997E10	36.0	127.04	929.72			1.82856752E12	6.9578601E11	6.9013353E11		14.44	7.33	7.79	8.05	39.2	28.39	4.07	952.0	1200.0	834.0	962.0	1010.0833333333334
E00055	18020	7010401088742	株式会社大林組	2018	FY	2019-06-26	2018-04-01	2019-03-31	S100G8TS	有価証券報告書－第115期(平成30年4月1日－平成31年3月31日)			1	1	3	12	7.2150963E8	2.03968505E12	1.55479998E11	1.63053994E11	1.13154998E11	2.21451203E12	7.9814898E11	7.6894398E11	2.29769994E10	32.0	157.65	1071.49			2.18168649E12	7.5483703E11	7.2688999E11		15.57	7.47	7.62	7.99	34.72	20.31	3.04	1162.0	1266.0	929.0	1114.0	1094.2727272727273
E00056	18610	1210001001082	株式会社　熊谷組	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100GA30	有価証券報告書－第82期(平成30年4月1日－平成31年3月31日)			1	1	3	12	4.680566E7	3.89058003E11	2.6464E10	2.65529999E10	1.3312E10	3.5371801E11	1.34883E11	1.34883E11	4.6759997E9	100.0	285.49	2894.41			3.43691493E11	1.30628502E11	1.30628502E11		10.19	7.73	6.8	6.82	38.13	35.13	3.58	3400.0	3995.0	2765.0	3460.0	3460.1
E00058	18120	8010401006744	鹿島建設株式会社	2018	FY	2019-06-26	2018-04-01	2019-03-31	S100G4O0	有価証券報告書－第122期(平成30年4月1日－平成31年3月31日)			1	1	3	12	5.28656E8	1.97426899E12	1.42621999E11	1.62901E11	1.09839E11	2.09117499E12	7.5692402E11	7.5327799E11	2.59919995E10	50.0	211.67	1451.66			2.08267851E12	7.1335949E11	7.0964897E11		15.48	7.82	7.22	8.25	36.02	23.66	3.64	990.0	1677.0	748.0	1634.0	894.4
E00059	18870	3010401022812	日本国土開発株式会社	2018	FY	2019-08-29	2018-06-01	2019-05-31	S100GUYB	有価証券報告書－第90期(平成30年6月1日－令和1年5月31日)																																624.0	679.0	600.0	664.0	664.0
E00060	18200	8010401021454	西松建設株式会社	2018	FY	2019-06-28	2018-04-01	2019-03-31	S100G0K4	有価証券報告書－第82期(平成30年4月1日－平成31年3月31日)			1	1	3	12	5.5591504E7	3.49317988E11	2.4928E10	2.59849994E10	1.8784E10	4.66327011E11	1.99331004E11	1.97237998E11	5.7430001E9	105.0	343.39	3605.62			4.25139995E11	1.92275005E11	1.90204002E11		9.88	6.11	7.14	7.44	42.3	30.57	2.99	2640.0	3285.0	2252.0	2453.0	2781.8333333333335
E00061	18830	6010701009184	前田道路株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G9OM	有価証券報告書－第94期(平成30年4月1日－平成31年3月31日)			1	1	3	12	9.4159456E7	2.23756993E11	1.71219999E10	1.76359997E10	1.14820004E10	2.90006991E11	2.07749005E11	2.06246003E11	6.0489999E9	70.0	133.0	2386.55			2.89303003E11	2.04862996E11	2.03519001E11		5.64	6.1	7.65	7.88	71.12	52.68	2.95	2150.0	2481.0	1957.0	2149.0	2187.714285714286
E00063	18050	8010001008703	飛島建設株式会社	2018	FY	2019-06-28	2018-04-01	2019-03-31	S100GC73	有価証券報告書－第76期(平成30年4月1日－平成31年3月31日)	飛島建設株式会社	http://csr-toshokan.net/ln_book/tobishima-2019/download.pdf	1	1	3	12	1.9310436E7	1.28866001E11	7.2199997E9	7.0189998E9	5.0710001E9	1.09585998E11	3.6409999E10	3.6409E10	9.62E8	50.0	263.47	1891.96			1.05803997E11	3.40900004E10	3.40849992E10		14.88	6.63	5.6	5.45	33.22	18.97	2.82	176.0	1938.0	169.0	1346.0	176.0
E00064	18100	7010001034956	松井建設株式会社	2018	FY	2019-06-28	2018-04-01	2019-03-31	S100G2WM	有価証券報告書－第90期(平成30年4月1日－平成31年3月31日)			1	1	3	12	3.058E7	9.2471001E10	4.7900001E9	5.1469998E9	3.696E9	7.0773998E10	3.8326002E10	3.8326002E10	7.63E8	25.0	121.1	1255.74			7.5045503E10	3.7230502E10	3.7230502E10		9.93	6.86	5.18	5.57	54.15	20.64	2.05	796.0	968.0	650.0	710.0	837.25
E00065	18150	2010001008709	鉄建建設株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G85L	有価証券報告書－第78期(平成30年4月1日－平成31年3月31日)	鉄建建設株式会社	http://csr-toshokan.net/ln_book/tekken-2019/download.pdf	1	1	3	12	1.5668956E7	1.74670004E11	7.5730002E9	6.8499999E9	5.5869998E9	1.93676001E11	6.2447002E10	6.1983998E10	1.248E9	80.0	358.06	3971.91			1.92760496E11	5.9143E10	5.8701001E10		9.52	3.55	4.34	3.92	32.0	22.34	2.11	3055.0	3365.0	2296.0	2726.0	2871.8333333333335
E00066	18820	7010401020201	東亜道路工業株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G1GW	有価証券報告書－第113期(平成30年4月1日－平成31年3月31日)			1	1	3	12	5220023.0	1.03676002E11	3.65299994E9	3.728E9	-2.31E8	8.9813E10	4.0537002E10	3.9422001E10	6.08E8	120.0	-45.67	7778.06			8.9857499E10	4.0455999E10	3.9404499E10		-0.59	4.15	3.52	3.6	43.89		1.5	4060.0	4145.0	2868.0	2903.0	3477.75
E00067	18840	9010401023409	日本道路株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G9ZI	有価証券報告書－第114期(平成30年4月1日－平成31年3月31日)			1	1	3	12	9761618.0	1.46293998E11	7.7639997E9	8.16E9	4.5500001E9	1.51341007E11	8.1003004E10	8.0875004E10	1.758E9	200.0	517.72	9200.63			1.49982495E11	7.9380496E10	7.9223996E10		5.74	5.44	5.31	5.58	53.44	38.64	2.21	5260.0	6790.0	5060.0	6510.0	5460.0
E00069	18110	5120001049004	株式会社錢高組	2018	FY	2019-06-25	2018-04-01	2019-03-31	S100G5BH	有価証券報告書－第88期(平成30年4月1日－平成31年3月31日)			1	1	3	12	7353140.0	1.28129999E11	5.8690002E9	6.9609999E9	4.3350001E9	1.61205993E11	6.8903002E10	6.8903002E10	7.16E8	100.0	605.29	9619.95			1.58995497E11	6.757E10	6.757E10		6.42	4.38	4.58	5.43	42.74	16.52	1.06	5020.0	6300.0	4505.0	5230.0	5419.166666666667
E00073	19410	9240001006971	株式会社中電工	2018	FY	2019-06-26	2018-04-01	2019-03-31	S100G9ED	有価証券報告書－第103期(平成30年4月1日－平成31年3月31日)			1	1	3	12	5.8138116E7	1.53321996E11	6.4860001E9	8.9209999E9	6.16E9	2.67180999E11	2.18035995E11	2.14407004E11	5.8150001E9	104.0	110.22	3855.67			2.69029999E11	2.20204499E11	2.16625005E11		2.84	3.32	4.23	5.82	80.25	94.4	2.64	2880.0	3080.0	2158.0	2257.0	2564.25
E00074	19420	9010401006818	株式会社関電工	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G0FP	有価証券報告書－第105期(平成30年4月1日－平成31年3月31日)			1	1	3	12	2.05288336E8	5.6355003E11	3.00120003E10	3.07949998E10	1.9702999E10	4.59853988E11	2.45954003E11	2.38431994E11	5.3100001E9	26.0	96.46	1167.3			4.51802989E11	2.38382006E11	2.31288504E11		8.52	6.82	5.33	5.46	51.85	26.95	2.23	1209.0	1308.0	936.0	946.0	1126.4166666666667
E00075	19440	1120001063033	株式会社きんでん	2018	FY	2019-06-26	2018-04-01	2019-03-31	S100G08F	有価証券報告書－第105期(平成30年4月1日－平成31年3月31日)			1	1	3	12	2.18141088E8	5.21283011E11	4.0354001E10	4.2490999E10	2.88439992E10	6.3406401E11	4.5026499E11	4.49112015E11	6.5080003E9	30.0	132.95	2070.11			6.2019948E11	4.41745998E11	4.40589484E11		6.55	6.85	7.74	8.15	70.83	22.56	1.47	1744.0	1977.0	1659.0	1834.0	1812.0
E00076	19460	8180001038758	株式会社トーエネック	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100GBGZ	有価証券報告書－第101期(平成30年4月1日－平成31年3月31日)			1	1	3	12	1.932999E7	2.18984006E11	1.10290002E10	1.01459999E10	6.672E9	2.63457997E11	1.02131999E11	1.02119997E11	1.962E9	105.0	356.94	5463.36			2.51426505E11	9.7745002E10	9.7737998E10		6.83	4.04	5.04	4.63	38.76	29.41	2.01	3130.0	3570.0	2737.0	3040.0	3211.0
E00078	19540	2010001016851	日本工営株式会社	2018	FY	2019-09-27	2018-07-01	2019-06-30	S100H0N7	有価証券報告書－第75期(平成30年7月1日－令和1年6月30日)																																3270.0	3375.0	2167.0	2344.0	2750.5833333333335
E00079	18920	5180001038835	徳倉建設株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100GAF6	有価証券報告書－第74期(平成30年4月1日－平成31年3月31日)																																				
E00080	18850	3011101055078	東亜建設工業株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100GB74	有価証券報告書－第129期(平成30年4月1日－平成31年3月31日)	東亜建設工業株式会社	http://csr-toshokan.net/ln_book/toaconst-2019/download.pdf	1	1	3	12	2.2494628E7	1.73691994E11	3.98E9	3.94300006E9	3.072E9	2.02514006E11	6.8845003E10	6.8216001E10	6.37E8	30.0	147.0	3263.98			1.96405494E11	6.8295999E10	6.7703501E10		4.54	2.01	2.29	2.27	33.68	20.74	0.93	2249.0	2990.0	1135.0	1596.0	2161.8333333333335
E00081	18880	6290801012011	若築建設株式会社	2018	FY	2019-06-28	2018-04-01	2019-03-31	S100G9MC	有価証券報告書－第203期(平成30年4月1日－平成31年3月31日)			1	1	3	12	1.2964993E7	9.9674997E10	4.6070001E9	4.44E9	3.20300006E9	8.1632002E10	2.87299994E10	2.78019994E10	7.12E8	55.0	247.27	2146.18			7.9675498E10	2.73665004E10	2.64864993E10		12.09	5.57	4.62	4.45	34.06	22.23	2.6	1650.0	1787.0	1404.0	1487.0	1595.75
E00082	18900	9120001077496	東洋建設株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100GBUI	有価証券報告書－第99期(平成30年4月1日－平成31年3月31日)			1	1	3	12	9.4371184E7	1.63860005E11	7.8150001E9	8.0690002E9	5.4450002E9	1.40419006E11	5.2965999E10	5.1662E10	1.13100006E9	12.0	57.92	549.48			1.47701498E11	5.0802999E10	4.9597501E10		10.98	5.46	4.77	4.92	36.79	20.77	2.23	492.0	536.0	332.0	427.0	450.5
E00083	18330	7120001004931	株式会社奥村組	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100FXFO	有価証券報告書－第82期(平成30年4月1日－平成31年3月31日)			1	1	3	12	4.5665224E7	2.20883993E11	1.37159997E10	1.50980004E10	1.23140004E10	2.97690006E11	1.68399995E11	1.68457994E11	5.9410002E9	153.0	312.93	4338.31			3.07116999E11	1.68061501E11	1.68090501E11		7.33	4.92	6.21	6.84	56.59	48.25	3.54	4175.0	4565.0	2988.0	3515.0	3613.75
E00085	18210	2010001131477	三井住友建設株式会社	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G6XG	有価証券報告書－第16期(平成30年4月1日－平成31年3月31日)			1	1	3	12	1.62673328E8	4.48757989E11	2.92169994E10	2.88619991E10	1.88279992E10	3.40850999E11	9.7952997E10	9.0596E10	3.85299994E9	24.0	117.03	564.19			3.2926951E11	9.0402497E10	8.3303997E10		22.6	8.77	6.51	6.43	26.58	20.46	4.26	631.0	897.0	617.0	771.0	670.0
E00086	18930	1010001000006	五洋建設株式会社	2018	FY	2019-06-25	2018-04-01	2019-03-31	S100G5K9	有価証券報告書－第69期(平成30年4月1日－平成31年3月31日)			1	1	3	12	2.8601392E8	5.41949002E11	2.9232001E10	2.6569001E10	1.88989993E10	3.83839011E11	1.26573003E11	1.26517002E11	5.4300001E9	19.0	66.22	443.36			4.01330995E11	1.19301997E11	1.19243997E11		15.85	6.62	5.39	4.9	32.96	28.73	4.55	779.0	873.0	502.0	513.0	678.25
E00090	18080	7010401024061	株式会社　長谷工コーポレーション	2018	FY	2019-06-27	2018-04-01	2019-03-31	S100G3BX	有価証券報告書－第102期(平成30年4月1日－平成31年3月31日)	株式会社長谷工コーポレーション	http://csr-toshokan.net/ln_book/haseko-2019/download.pdf	1	1	3	12	3.007944E8	8.9098099E11	9.8430001E10	1.00368998E11	8.7391003E10	7.7321902E11	3.68050995E11	3.67011004E11	2.40469996E10	80.0	293.87	1234.13			7.3076349E11	3.32442993E11	3.31504484E11		26.36	13.73	11.05	11.26	47.47	27.52	7.23	1621.0	1754.0	1090.0	1392.0	1437.6666666666667
E00091	19710	2010001034861	中央ビルト工業株式会社	2018	FY	2019-06-21	2018-04-01	2019-03-31	S100G35Q	有価証券報告書－第68期(平成30年4月1日－平成31年3月31日)			0	2	14	12	2378740.0	6.0550001E9	1.86E8	2.04E8	1.11E8	8.8140001E9	3.452E9	3.452E9	5.8E7	25.0	47.53	1467.88			9.1184998E9	3.4265001E9	3.4265001E9		3.24	2.24	3.07	3.37	39.16	52.25	1.69	1018.0	1199.0	582.0	694.0	863.4166666666666
