edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	csr_title	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E01086	51080	3010001034943	株式会社ブリヂストン	2016	FY	2017-03-24	2016-01-01	2016-12-31	S1009XUG	有価証券報告書－第98期(平成28年1月1日－平成28年12月31日)			1	1	10	12	8.1310234E8	3.643427E12	4.19047014E11	4.00563995E11	2.88275005E11	3.95903789E12	2.40273798E12	2.34214706E12	1.13773003E11	150.0	375.67	3115.69			3.83963706E12	2.37409744E12	2.31278196E12		12.46	10.43	11.5	10.99	59.16	39.47	4.79	4181.0	4717.0	3089.0	4503.0	3673.4
E01088	51030	3040001065779	昭和ホールディングス株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AQU9	有価証券報告書－第116期(平成28年4月1日－平成29年3月31日)			1	2	10	12	7.5988424E7	1.27530004E10	3.55699994E9	3.39699994E9	3.76E8	6.7884999E10	3.19100006E10	9.7170002E9	0.0	0.0	5.3	128.63			5.4813499E10	3.03430001E10	9.2239995E9		4.08	6.2	27.89	26.64	14.31	0.0	0.0	89.0	298.0	78.0	182.0	93.0
E01089	51040	2021001006445	日東化工株式会社	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AJKG	有価証券報告書－第90期(平成28年4月1日－平成29年3月31日)			0	2	10	12	3.84E7	7.9490002E9	3.15E8	3.04E8	3.3E8	6.1420001E9	2.36600013E9	2.36600013E9	3.8E7	1.0	8.62	61.65			6.448E9	2.2E9	2.2E9		15.0	4.71	3.96	3.82	38.52	11.52	1.73	76.0	103.0	58.0	87.0	70.66666666666667
E01090	51050	7120001049019	ＴＯＹＯ　ＴＩＲＥ株式会社	2016	FY	2017-03-30	2016-01-01	2016-12-31	S1009YZ9	有価証券報告書－第101期(平成28年1月1日－平成28年12月31日)			1	1	10	12	1.27179072E8	4.04999012E11	4.5307998E10	4.0166998E10	1.54759997E10	4.73876005E11	1.63814998E11	1.59079006E11	5.7139999E9	45.0	121.87	1252.66			4.82481996E11	1.54717995E11	1.50328492E11		10.29	8.33	11.19	9.92	33.57	36.92	3.69	1671.0	2050.0	959.0	2000.0	1296.75
E01092	51950	5140001013916	バンドー化学株式会社	2016	FY	2017-06-26	2016-04-01	2017-03-31	S100AK2M	有価証券報告書－第94期(平成28年4月1日－平成29年3月31日)			1	1	10	12	4.7213536E7	8.8387002E10	5.896E9	6.5709998E9	4.9510001E9	9.6695001E10	5.8740998E10	5.8519998E10	1.20700006E9	26.0	107.9	1276.46			9.3729997E10	5.6972501E10	5.6652501E10		8.74	7.01	6.67	7.43	60.52	24.38	2.12	512.0	1088.0	443.0	988.0	504.8
E01094	51210	5010701008682	藤倉ゴム工業株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AO05	有価証券報告書－第138期(平成28年4月1日－平成29年3月31日)			1	1	10	12	2.3446208E7	3.16209992E10	1.736E9	1.802E9	1.26899994E9	3.33369999E10	2.37479997E10	2.37479997E10	3.04E8	13.0	54.27	1015.0			3.27495004E10	2.33424998E10	2.33424998E10		5.44	5.5	5.49	5.7	71.24	23.96	1.3	445.0	747.0	370.0	686.0	421.6666666666667
E01095	51940	7021001019772	相模ゴム工業株式会社	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100ANRY	有価証券報告書－第84期(平成28年4月1日－平成29年3月31日)			1	2	10	12	1.0937449E7	5.7100001E9	1.66E9	1.54899994E9	1.11299994E9	1.00940001E10	4.8530002E9	4.6290002E9	1.08E8	10.0	102.5	426.13			9.488E9	4.4009999E9	4.1825001E9		26.61	16.33	29.07	27.13	45.86	9.7	2.45	760.0	1317.0	560.0	1230.0	663.75
E01096	51420	7011101000682	アキレス株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AHM7	有価証券報告書－第97期(平成28年4月1日－平成29年3月31日)			1	1	7	12	1.8362714E7	8.6937002E10	2.53500006E9	3.004E9	1.974E9	7.9719997E10	4.4836999E10	4.4836999E10	8.81E8	50.0	109.01	2541.84			7.8863499E10	4.4189E10	4.4189E10		4.47	3.81	2.92	3.46	56.24	44.63	1.99	143.0	1847.0	123.0	1682.0	133.66666666666666
E01097	51910	6180001076207	住友理工株式会社	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AJNW	有価証券報告書－第129期(平成28年4月1日－平成29年3月31日)	住友理工 統合報告書2017	http://csr-toshokan.net/ln_book/sumitomoriko-2017/download.pdf	1	1	10	12	1.04042808E8	4.22629999E11	1.36E10	1.32999997E10	5.1949998E9	4.04798996E11	1.79789005E11	1.61292993E11	1.97299994E9	19.0	50.04	1553.44			3.95084988E11	1.79142001E11	1.60593002E11		3.23	3.37	3.22	3.15	39.85	37.98	1.1	982.0	1235.0	770.0	1126.0	893.3333333333334
E01098	51920	6140001016934	三ツ星ベルト株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AQP1	有価証券報告書－第102期(平成28年4月1日－平成29年3月31日)			1	1	10	12	6.5208396E7	6.6396E10	8.2780001E9	8.4870001E9	6.6630001E9	8.9912001E10	6.3135998E10	6.3135998E10	1.34499994E9	22.0	108.15	1043.2			8.8594997E10	6.1442998E10	6.1442998E10		10.84	9.58	12.47	12.78	70.22	20.19	2.19	897.0	1100.0	709.0	1034.0	845.2
E01100	51220	5010001000002	オカモト株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AP3B	有価証券報告書－第121期(平成28年4月1日－平成29年3月31日)			1	1	10	12	1.0199684E8	8.6603997E10	1.04309996E10	1.07379999E10	7.952E9	9.4972002E10	5.7016001E10	5.7016001E10	1.478E9	15.0	80.95	580.38			9.0627998E10	5.3112001E10	5.3112001E10		14.97	11.85	12.04	12.4	60.03	18.59	2.78	954.0	1332.0	771.0	1191.0	815.0
E01103	42240	5010601018451	ロンシール工業株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AQQX	有価証券報告書－第74期(平成28年4月1日－平成29年3月31日)			1	2	7	12	4625309.0	2.09740001E10	2.47399987E9	2.50099994E9	1.71900006E9	2.14960005E10	1.36530002E10	1.36530002E10	3.22E8	70.0	371.24	2961.16			2.13960008E10	1.30590003E10	1.30505001E10		13.17	11.69	11.8	11.92	63.51	18.73	2.47	148.0	2728.0	134.0	2727.0	148.0
E01107	51890	3011001008986	櫻護謨株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AREO	有価証券報告書－第157期(平成28年4月1日－平成29年3月31日)			1	2	10	12	1.012E7	9.8110003E9	9.45E8	9.1E8	5.66E8	1.30250004E10	5.9180001E9	5.9180001E9	4.9E7	5.0	57.51	601.42			1.29584998E10	5.6374999E9	5.6374999E9		10.04	7.02	9.63	9.28	45.44	8.66	0.87	340.0	427.0	313.0	419.0	338.2
E01108	72820	7180001045235	豊田合成株式会社	2016	FY	2017-06-16	2016-04-01	2017-03-31	S100AFN4	有価証券報告書－第94期(平成28年4月1日－平成29年3月31日)			1	1	17	12	1.30010008E8	7.5560098E11	4.0675E10	3.9006999E10	1.62329999E10	6.2069899E11	3.39461014E11	3.14878984E11	6.8610002E9	53.0	125.42	2432.7			6.0403601E11	3.33652001E11	3.09414003E11		5.25	6.46	5.38	5.16	50.73	42.27	2.06	2164.0	2999.0	1702.0	2831.0	2012.3333333333333
E01109	51990	5010001027937	不二ラテックス株式会社	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100ALS5	有価証券報告書－第69期(平成28年4月1日－平成29年3月31日)			1	6	10	12	1.2861992E7	7.2300001E9	5.5E8	5.07E8	3.92E8	9.5119995E9	2.85799987E9	2.85799987E9	6.3E7	5.0	30.89	225.01			9.0445005E9	2.67800013E9	2.67800013E9		14.64	5.61	7.61	7.01	30.05	16.07	2.35	271.0	324.0	234.0	269.0	257.1
E01110	51100	6140001008691	住友ゴム工業株式会社	2016	FY	2017-03-30	2016-01-01	2016-12-31	S1009ZR1	有価証券報告書－第125期(平成28年1月1日－平成28年12月31日)			1	1	10	12	2.63043056E8	8.7786599E11	6.7449E10	6.5733001E10	4.6978998E10	1.01826599E12	4.90886005E11	4.59907006E11	1.41779999E10	55.0	180.45	1810.56			9.5795E11	4.75213496E11	4.44611494E11		10.57	6.86	7.68	7.49	45.17	30.18	2.98	1721.0	1968.0	1286.0	1897.0	1534.8333333333333
E01111	51860	4120001039435	ニッタ株式会社	2016	FY	2017-06-23	2016-04-01	2017-03-31	S100AGE0	有価証券報告書－第88期(平成28年4月1日－平成29年3月31日)			1	1	10	12	3.0272504E7	6.4358998E10	4.288E9	9.6600003E9	7.8860001E9	1.12343998E11	9.1247002E10	8.9790996E10	1.52099994E9	52.0	271.26	3086.02			1.09263004E11	8.8607998E10	8.7174496E10		9.05	8.84	6.66	15.01	79.93	19.29	1.72	2833.0	3340.0	2195.0	3105.0	2539.1666666666665
E01112	51610	8240001008325	西川ゴム工業株式会社	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AP3K	有価証券報告書－第68期(平成28年4月1日－平成29年3月31日)			1	2	10	12	1.9995388E7	9.2843999E10	9.3930004E9	9.6109998E9	-6.9139999E9	1.16973003E11	6.6575999E10	6.2690001E10	7.04E8	36.0	-353.14	3201.98			1.16848001E11	7.1532003E10	6.7757998E10		-10.2	8.23	10.12	10.35	53.59		0.98	1834.0	1899.0	1333.0	1773.0	1607.875
E01113	51850	5030001044311	株式会社フコク	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100APSE	有価証券報告書－第64期(平成28年4月1日－平成29年3月31日)			1	1	10	12	1.760913E7	7.0662996E10	3.09699994E9	3.36499994E9	2.13699994E9	6.5152999E10	3.5712E10	3.34850007E10	3.32E8	20.0	128.15	2021.71			6.4500498E10	3.5321E10	3.31314995E10		6.45	5.22	4.38	4.76	51.39	15.54	0.94	885.0	970.0	707.0	913.0	784.1666666666666
E01114	51840	1140001010033	株式会社ニチリン	2016	FY	2017-03-28	2016-01-01	2016-12-31	S1009VZY	有価証券報告書－第133期(平成28年1月1日－平成28年12月31日)			1	2	10	12	1.43715E7	5.9375002E10	8.5159997E9	8.6290002E9	4.8829998E9	5.5663002E10	3.4745E10	2.95250002E10	5.29E8	48.0	340.28	2057.51			5.22745E10	3.19224996E10	2.70659994E10		18.04	16.51	14.34	14.53	53.04	10.83	1.66	1280.0	2230.0	1118.0	2151.0	1174.0
E01115	51620	9030001000319	株式会社朝日ラバー	2016	FY	2017-06-22	2016-04-01	2017-03-31	S100AGO6	有価証券報告書－第47期(平成28年4月1日－平成29年3月31日)			1	6	10	12	4618520.0	6.5110001E9	4.75E8	4.9E8	3.41E8	9.9140004E9	3.86899994E9	3.86899994E9	7.2E7	16.0	76.09	860.48			9.3810002E9	3.7065001E9	3.7065001E9		9.2	5.22	7.3	7.53	39.03	21.11	1.94	650.0	1150.0	491.0	960.0	571.5
E01118	79380	4040001034188	株式会社リーガルコーポレーション	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AMON	有価証券報告書－第185期(平成28年4月1日－平成29年3月31日)			1	6	19	12	3.25E7	3.5670999E10	1.45100006E9	1.50300006E9	8.9E8	3.0832001E10	1.60120003E10	1.59129999E10	2.21E8	7.0	28.2	504.25			3.04399995E10	1.53895004E10	1.52659999E10		5.83	4.94	4.07	4.21	51.61	24.83	1.44	310.0	338.0	280.0	290.0	295.5
E01120	79320	7011801011046	株式会社ニッピ	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100ANYY	有価証券報告書－第170期(平成28年4月1日－平成29年3月31日)			1	6	19	12	1.4445E7	3.8976E10	2.356E9	2.176E9	1.894E9	6.5281999E10	2.70990008E10	2.66770002E10	1.72E8	12.0	131.72	1854.48			6.48895E10	2.62299996E10	2.58244997E10		7.33	3.35	6.04	5.58	40.86	9.08	0.66	651.0	1011.0	603.0	901.0	723.0
E01121	52020	4010401054474	日本板硝子株式会社	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100ARD4	有価証券報告書－第151期(平成28年4月1日－平成29年3月31日)			1	1	11	12	9.0365696E7	5.8079497E11	2.98620006E10	1.47509996E10	5.6050002E9	7.90192E11	1.33707997E11	1.24146E11	0.0	0.0	62.04	941.76	4.0E10	0.0	8.0115597E11	1.02859997E11	9.3627498E10	2.0E10	5.99	1.84	5.14	2.54	15.71	0.0	0.0	75.0	958.0	60.0	809.0	79.75
E01122	52010	2010001008650	ＡＧＣ株式会社	2016	FY	2017-03-30	2016-01-01	2016-12-31	S1009ZAU	有価証券報告書－第92期(平成28年1月1日－平成28年12月31日)	AGC旭硝子	http://csr-toshokan.net/ln_book/agccsr-2017/download.pdf	1	1	11	12	2.35177776E8	1.463532E12	1.19646003E11	1.14423996E11	6.9224997E10	2.22856007E12	1.28989502E12	1.18403406E12	2.38850007E10	105.0	302.12	5239.7			2.10500544E12	1.22931905E12	1.13973605E12		6.07	5.44	8.18	7.82	53.13	34.5	1.94	613.0	958.0	487.0	902.0	617.5
E01123	52040	4180001088187	石塚硝子株式会社	2016	FY	2017-06-16	2016-03-21	2017-03-20	S100AED0	有価証券報告書－第82期(平成28年3月21日－平成29年3月20日)			1	1	11	12	3.6295544E7	7.1200997E10	2.912E9	2.51900006E9	1.45299994E9	8.2577998E10	2.36339999E10	2.09090007E10	1.4E8	4.0	41.51	597.23			8.1540997E10	2.22750003E10	1.96019999E10		7.41	3.09	4.09	3.54	25.32	9.64	0.63	207.0	261.0	142.0	228.0	160.16666666666666
E01124	77410	7011101019599	ＨＯＹＡ株式会社	2016	FY	2017-06-09	2016-04-01	2017-03-31	S100ADZF	有価証券報告書－第79期(平成28年4月1日－平成29年3月31日)			1	1	18	12	3.89779904E8	4.78926995E11		1.10794998E11	8.6740001E10	6.5958301E11	5.15404988E11	5.10887002E11	2.90980004E10	75.0	221.93	1316.4			6.4929497E11	5.06789986E11	5.02076015E11		17.28	17.06		23.13	77.46	33.55	5.74	4272.0	5535.0	3457.0	5356.0	3869.25
E01126	52100	1140001054947	日本山村硝子株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AQKB	有価証券報告書－第88期(平成28年4月1日－平成29年3月31日)			1	1	11	12	1.11452496E8	6.8772004E10	1.43299994E9	1.88E9	1.416E9	1.07613004E11	5.8403E10	5.8344002E10	5.24E8	5.0	13.5	555.9			1.07463E11	5.9174498E10	5.8913501E10		2.4	1.75	2.08	2.73	54.22	37.01	0.89	166.0	218.0	151.0	198.0	159.66666666666666
E01127	52320	5010001023779	住友大阪セメント株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100APJF	有価証券報告書－第154期(平成28年4月1日－平成29年3月31日)			1	1	11	12	4.1743216E8	2.34062004E11	2.15299994E10	2.26270003E10	1.62099999E10	3.36789996E11	1.95869E11	1.94206007E11	4.05900006E9	10.0	39.93	478.48			3.31250008E11	1.86558005E11	1.84922997E11		8.77	6.83	9.2	9.67	57.66	25.04	2.18	443.0	504.0	367.0	463.0	452.0
E01130	52330	4010401082995	太平洋セメント株式会社	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100ASDO	有価証券報告書－第19期(平成28年4月1日－平成29年3月31日)			1	1	11	12	1.27140275E9	7.9858801E11	6.3234998E10	5.9802001E10	4.7596999E10	1.01542003E12	4.00034005E11	3.61819013E11	7.5149998E9	6.0	38.39	293.02			1.01474999E12	3.78553991E11	3.40051984E11		14.0	5.89	7.92	7.49	35.63	15.79	1.99	259.0	427.0	223.0	372.0	275.0
E01131	53550	9011001018113	日本坩堝株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AKHK	有価証券報告書－第177期(平成28年4月1日－平成29年3月31日)			1	2	11	12	1.40904E7	7.8230001E9	3.77E8	4.06E8	2.9E8	9.7720003E9	3.94E9	3.94E9	8.1E7	6.0	21.46	291.43			9.3744998E9	3.80199987E9	3.80199987E9		7.63	4.33	4.82	5.19	40.32	27.93	2.13	151.0	188.0	128.0	175.0	144.4
E01135	53430	2220001008794	ニッコー株式会社	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AFCH	有価証券報告書－第92期(平成28年4月1日－平成29年3月31日)																																				
E01136	53340	3180001010845	日本特殊陶業株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AL41	有価証券報告書－第117期(平成28年4月1日－平成29年3月31日)			1	1	11	12	2.23544816E8	3.72919009E11	5.3595001E10	5.5559E10	2.56020009E10	5.6380103E11	3.54709996E11	3.52304988E11	8.9420001E9	42.0	119.44	1660.06			5.44980992E11	3.47877016E11	3.45588007E11		7.41	10.19	14.37	14.9	62.49	34.93	2.57	2154.0	2835.0	1391.0	2544.0	1889.5
E01137	53330	3180001010829	日本碍子株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100APN5	有価証券報告書－第151期(平成28年4月1日－平成29年3月31日)			1	1	11	12	3.27560192E8	4.01266016E11	6.3211999E10	6.4556999E10	3.6379001E10	7.5943399E11	4.27593007E11	4.16740016E11	1.28650004E10	40.0	112.71	1295.66			7.3566598E11	4.22782992E11	4.11742011E11		8.84	8.78	15.75	16.09	54.88	35.36	3.04	2079.0	2578.0	1800.0	2520.0	2215.75
E01138	53320	1290801002603	ＴＯＴＯ株式会社	2016	FY	2017-06-28	2016-04-01	2017-03-31	S100AOH3	有価証券報告書－第151期(平成28年4月1日－平成29年3月31日)			1	1	11	12	1.76981296E8	5.7381899E11	4.8570999E10	4.9380999E10	3.38389996E10	5.5399599E11	3.06052989E11	2.97019998E11	1.15020001E10	68.0	200.06	1755.93			5.45131004E11	2.95787987E11	2.86522999E11		11.81	9.06	8.46	8.61	53.61	33.99	3.89	3485.0	4765.0	3250.0	4205.0	3805.0
E01139	53310	4180001026725	株式会社ノリタケカンパニーリミテド	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AKUK	有価証券報告書－第136期(平成28年4月1日－平成29年3月31日)			1	1	11	12	1.5842849E7	1.08808004E11	3.11900006E9	4.8610002E9	4.10700006E9	1.42362001E11	8.7125E10	8.3927998E10	8.77E8	60.0	286.12	5846.51			1.39147002E11	8.3444998E10	8.0338502E10		5.11	3.49	2.87	4.47	58.95	21.35	1.05	255.0	2997.0	227.0	2851.0	242.0
E01140	53020	9010001035011	日本カーボン株式会社	2016	FY	2017-03-29	2016-01-01	2016-12-31	S1009Y5O	有価証券報告書－第158期(平成28年1月1日－平成28年12月31日)			1	1	11	12	1.1832504E7	2.79640003E10	2.56899994E9	2.99699994E9	2.96099994E9	5.7656001E10	3.39059999E10	2.82209997E10	5.54E8	50.0	267.71	2553.2			5.5775498E10	3.23580006E10	2.68295004E10		11.04	5.37	9.19	10.72	48.95	18.71	1.71	235.0	356.0	156.0	334.0	200.5
E01141	53370	9140001085662	ダントーホールディングス株式会社	2016	FY	2017-03-30	2016-01-01	2016-12-31	S1009YZF	有価証券報告書－第189期(平成28年1月1日－平成28年12月31日)			1	1	11	12	3.0E7	5.4809999E9	-3.91E8	-3.99E8	2.7E7	1.46570004E10	1.06919997E10	1.0352E10	0.0	0.0	0.93	348.97			1.48815002E10	1.07809997E10	1.04445E10		0.26	-2.68	-7.13	-7.28	70.63	0.0	0.0	201.0	201.0	162.0	192.0	178.8
E01142	52690	8010401022551	日本コンクリート工業株式会社	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100ASAB	有価証券報告書－第86期(平成28年4月1日－平成29年3月31日)			1	1	11	12	5.7777432E7	3.41780009E10	1.48099994E9	1.74E9	1.19100006E9	6.3558001E10	3.4892001E10	3.4468E10	3.45E8	6.0	20.81	602.13			6.31045E10	3.4798502E10	3.43584993E10		3.47	2.76	4.33	5.09	54.23	28.97	0.99	265.0	417.0	235.0	357.0	281.0
E01143	52680	5010001034751	旭コンクリート工業株式会社	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100ARHG	有価証券報告書－第137期(平成28年4月1日－平成29年3月31日)			0	2	11	12	1.3233E7	1.23960003E10	6.63E8	7.0E8	4.76E8	1.4704E10	9.2609997E9	9.2609997E9	1.57E8	12.0	36.26	704.42			1.45255004E10	8.9854996E9	8.9854996E9		5.3	4.82	5.35	5.65	62.98	32.98	1.75	605.0	699.0	545.0	695.0	569.0
E01145	53580	9120001059610	イソライト工業株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AKM3	有価証券報告書－第127期(平成28年4月1日－平成29年3月31日)			1	1	11	12	2.3606572E7	1.45659996E10	2.13E9	2.086E9	1.422E9	1.75390003E10	9.488E9	8.9849999E9	1.41E8	6.0	60.41	381.51			1.73390008E10	8.8114995E9	8.2979999E9		17.14	12.03	14.62	14.32	51.23	9.92	1.6	198.0	515.0	176.0	484.0	220.5
E01146	53510	9010001008685	品川リフラクトリーズ株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AP0L	有価証券報告書－第183期(平成28年4月1日－平成29年3月31日)			1	1	11	12	9.4293664E7	1.03722E11	6.344E9	6.3650002E9	3.60199987E9	1.06507002E11	5.4186E10	4.7670002E10	6.59E8	7.0	38.21	505.68			1.05102E11	5.2159001E10	4.5932499E10		7.84	6.06	6.12	6.14	44.76	18.3	1.26	202.0	336.0	176.0	303.0	193.75
E01147	53570	8120101038845	株式会社　ヨータイ	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AODL	有価証券報告書－第119期(平成28年4月1日－平成29年3月31日)			1	1	11	12	2.558742E7	2.22360003E10	1.91299994E9	2.01299994E9	1.374E9	2.6432E10	1.9727999E10	1.9727999E10	2.19E8	10.0	62.53	897.58			2.52975002E10	1.90234993E10	1.90234993E10		7.22	7.96	8.6	9.05	74.64	15.94	1.15	291.0	393.0	266.0	379.0	283.0
E01149	53630	2010001023781	東京窯業株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AO4T	有価証券報告書－第98期(平成28年4月1日－平成29年3月31日)			1	1	11	12	4.5477E7	1.95900006E10	1.32899994E9	1.49100006E9	9.33E8	3.7620998E10	2.77589996E10	2.50179994E10	1.33E8	3.0	20.91	560.62			3.6151501E10	2.68470006E10	2.41719992E10		3.86	4.12	6.78	7.61	66.5	14.26	0.5	175.0	224.0	139.0	210.0	161.4
E01150	53520	3290801009910	黒崎播磨株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AO4D	有価証券報告書－第126期(平成28年4月1日－平成29年3月31日)			1	1	11	12	9.114528E7	1.08371001E11	7.6749998E9	7.8439997E9	4.4259999E9	1.16702003E11	5.0774999E10	4.6444999E10	1.096E9	13.0	52.49	550.77			1.09356999E11	4.7871001E10	4.3701502E10		10.13	7.17	7.08	7.24	39.8	24.76	2.29	250.0	479.0	225.0	442.0	243.0
E01151	53930	9010401021486	ニチアス株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100AQDI	有価証券報告書－第201期(平成28年4月1日－平成29年3月31日)			1	1	11	12	1.3562384E8	1.80363002E11	1.9599999E10	1.97559992E10	1.34090004E10	1.75998992E11	9.7890001E10	9.7366999E10	3.49699994E9	26.0	100.41	718.0			1.65461E11	9.1777499E10	9.1122999E10		14.72	11.94	10.87	10.95	55.32	26.08	3.81	679.0	1206.0	644.0	1119.0	712.0
E01152	52080	1110001018789	株式会社有沢製作所	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100ANAP	有価証券報告書－第69期(平成28年4月1日－平成29年3月31日)			1	1	7	12	3.5679624E7	3.4451001E10	1.79E9	2.68999987E9	2.072E9	6.3808E10	4.9281999E10	4.6782001E10	7.13E8	20.0	58.2	1311.41			6.2395498E10	4.87895E10	4.6228001E10		4.48	4.31	5.2	7.81	73.32	34.41	1.46	572.0	827.0	482.0	782.0	538.1666666666666
E01156	52610	6011101020517	リソルホールディングス株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100APQW	有価証券報告書－第124期(平成28年4月1日－平成29年3月31日)			1	1	33	12	5.5642E7	2.22769992E10	1.818E9	1.64E9	1.318E9	3.20109998E10	1.18640005E10	1.184E10	2.77E8	5.0	23.73	213.13			3.32204995E10	1.13354998E10	1.13135002E10		11.65	4.94	8.16	7.36	36.99	21.02	2.44	308.0	380.0	285.0	351.0	301.0
E01157	52620	6010401023196	日本ヒューム株式会社	2016	FY	2017-06-29	2016-04-01	2017-03-31	S100APJN	有価証券報告書－第134期(平成28年4月1日－平成29年3月31日)			1	1	11	12	2.93475E7	3.20719995E10	1.498E9	1.958E9	1.38300006E9	4.7501001E10	2.95579996E10	2.9353001E10	4.15E8	16.0	54.54	1166.3			4.5679002E10	2.88154993E10	2.86185001E10		4.83	4.29	4.67	6.11	61.79	30.01	1.44	591.0	725.0	503.0	685.0	571.3333333333334
E01161	18710	1010001008742	株式会社ピーエス三菱	2016	FY	2017-06-27	2016-04-01	2017-03-31	S100AKDX	有価証券報告書－第69期(平成28年4月1日－平成29年3月31日)			1	1	3	12	4.7486028E7	9.6714998E10	3.68700006E9	3.45400013E9	2.65299994E9	7.7306003E10	2.47219999E10	2.47219999E10	5.68E8	12.0	56.41	528.29			7.3153004E10	2.36330004E10	2.36330004E10		11.23	4.72	3.81	3.57	31.98	21.41	2.4	401.0	442.0	336.0	422.0	376.5
E01162	53010	6010401020094	東海カーボン株式会社	2016	FY	2017-03-29	2016-01-01	2016-12-31	S1009ZDZ	有価証券報告書－第155期(平成28年1月1日－平成28年12月31日)			1	1	11	12	2.24943104E8	1.06252001E11	1.14860001E10	1.32490004E10	1.18159995E10	1.82972006E11	1.26598996E11	1.25835002E11	2.55699994E9	12.0	55.43	590.35			1.70897998E11	1.19794E11	1.18412501E11		9.98	7.75	10.81	12.47	68.77	21.64	2.13	269.0	519.0	236.0	485.0	279.0
E01163	53910	9020001040448	株式会社エーアンドエーマテリアル	2016	FY	2017-06-30	2016-04-01	2017-03-31	S100ANDP	有価証券報告書－第17期(平成28年4月1日－平成29年3月31日)			1	1	11	12	7.778E7	3.9275E10	2.36700006E9	2.184E9	1.98300006E9	4.1451999E10	9.7569997E9	9.7569997E9	1.94E8	2.5	25.55	125.73			4.1531998E10	8.7960003E9	8.7960003E9		22.54	5.26	6.03	5.56	23.54	9.78	2.21	76.0	148.0	66.0	128.0	79.0
E01164	79950	5010701020092	株式会社バルカー	2016	FY	2017-06-21	2016-04-01	2017-03-31	S100AGHO	有価証券報告書－第117期(平成28年4月1日－平成29年3月31日)			1	1	7	12	1.8688732E7	4.3640001E10	4.06499994E9	3.92899994E9	2.348E9	4.6650999E10	3.08489994E10	2.92720005E10	1.32499994E9	75.0	132.93	1657.08			4.4954501E10	2.9676501E10	2.82120008E10		8.32	8.74	9.31	9.0	62.75	56.43	4.46	295.0	1977.0	250.0	1829.0	274.0
E01165	52710	4080101001290	株式会社トーヨーアサノ	2016	FY	2017-05-24	2016-03-01	2017-02-28	S100AA08	有価証券報告書－第74期(平成28年3月1日－平成29年2月28日)			1	2	11	12	1.44084E7	1.45779999E10	7.2E7	2.0E7	-6.1E7	1.48080005E10	2.62899994E9	2.55299994E9	3.0E7	2.5	-4.99	206.1			1.47850004E10	2.60899994E9	2.5345001E9		-2.41	0.14	0.49	0.14	17.24		1.15	129.0	209.0	116.0	166.0	134.33333333333334
