edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	csr_title	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E00858	79420	9010001019484	株式会社ジェイエスピー	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1004YTF	有価証券報告書－第57期(平成26年4月1日－平成27年3月31日)			1	1	7	12	3.1413472E7	1.16922999E11	5.6669998E9	6.0440003E9	4.03900006E9	1.16717003E11	7.0352003E10	6.5307001E10	8.94E8	30.0	135.5	2190.61			1.12569E11	6.6363498E10	6.1580001E10		6.56	5.37	4.85	5.17	55.95	22.13	1.35	1598.0	2644.0	1496.0	2235.0	1535.0
E00859	43640	8240001032184	マナック株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S1004Y9M	有価証券報告書－第70期(平成26年4月1日－平成27年3月31日)			1	2	7	12	8625000.0	9.5110001E9	-2.1E7	1.4E8	-2.9E8	1.25080003E10	9.0049997E9	9.0049997E9	6.0E7	7.5	-36.14	1120.94			1.25775002E10	9.0174996E9	9.0174996E9		-3.22	1.11	-0.22	1.47	71.99		0.67	404.0	847.0	385.0	503.0	392.5
E00861	79250	3010001057580	前澤化成工業株式会社	2014	FY	2015-06-23	2014-04-01	2015-03-31	S100516P	有価証券報告書－第61期(平成26年4月1日－平成27年3月31日)			1	1	7	12	1.5732E7	2.23460004E10	1.16300006E9	1.454E9	9.25E8	4.4435001E10	3.6326998E10	3.6326998E10	4.16E8	27.5	61.05	2396.12			4.4058001E10	3.5835998E10	3.5835998E10		2.58	3.3	5.2	6.51	81.75	44.97	1.16	1094.0	1354.0	971.0	1221.0	1035.0
E00863	78940	5290001050416	丸東産業株式会社	2014	FY	2015-05-25	2014-03-01	2015-02-28	S1004RI7	有価証券報告書－第68期(平成26年3月1日－平成27年2月28日)																																				
E00865	78910	2010001033789	日本ユピカ株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10050VM	有価証券報告書－第38期(平成26年4月1日－平成27年3月31日)			1	6	7	12	5500000.0	1.26150001E10	2.17E8	2.75E8	1.47E8	1.27160003E10	7.7580001E9	7.4360003E9	3.8E7	7.0	26.9	1353.15			1.27829996E10	7.6374999E9	7.3430001E9		2.0	2.15	1.72	2.18	58.48	25.85	0.5	414.0	458.0	388.0	454.0	404.6666666666667
E00866	78880	5230001008725	三光合成株式会社	2014	FY	2015-08-28	2014-06-01	2015-05-31	S1005TBY	有価証券報告書－第82期(平成26年6月1日－平成27年5月31日)			1	6	7	12	2.1121568E7	5.0174001E10	2.33799987E9	1.87500006E9	1.35900006E9	4.5406999E10	1.30489999E10	1.20659999E10	1.67E8	9.0	64.99	576.79			3.9767499E10	1.19574999E10	1.10479995E10		12.3	4.71	4.66	3.74	26.57	12.29	1.4	275.0	470.0	265.0	440.0	274.0
E00867	78860	8030001059463	ヤマト・インダストリー株式会社	2014	FY	2015-06-30	2014-04-01	2015-03-31	S1005C72	有価証券報告書－第60期(平成26年4月1日－平成27年3月31日)			1	6	7	12	1.0171797E7	1.58919997E10	2.32E8	1.9E8	7.7E7	7.1350001E9	2.292E9	2.292E9	0.0	0.0	7.71	228.1			6.872E9	2.13849997E9	2.13849997E9		3.6	2.76	1.46	1.2	32.12	0.0	0.0	104.0	152.0	85.0	124.0	102.33333333333333
E00868	49600	6140001007611	ケミプロ化成株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100577G	有価証券報告書－第34期(平成26年4月1日－平成27年3月31日)			0	2	7	12	1.6623613E7	8.6479995E9	1.85E8	5.9E7	6.1E7	1.37549998E10	3.84700006E9	3.84700006E9	4.1E7	2.5	3.74	235.06			1.34994995E10	3.8465001E9	3.8465001E9		1.59	0.44	2.14	0.68	27.97	67.21	1.07	345.0	411.0	154.0	174.0	183.58333333333334
E00871	42420	4230001010335	株式会社タカギセイコー	2014	FY	2015-06-25	2014-04-01	2015-03-31	S1004ZI6	有価証券報告書－第56期(平成26年4月1日－平成27年3月31日)			1	6	7	12	1.366286E7	5.0656002E10	1.2E8	-5.7E7	-4.09100006E9	4.2373001E10	7.5100001E9	5.104E9	0.0	0.0	-303.89	379.14			4.3501998E10	9.1384996E9	6.7715E9		-60.41	-0.13	0.24	-0.11	12.05		0.0	303.0	303.0	218.0	240.0	238.0
E00872	34010	8120001077489	帝人株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10053KF	有価証券報告書－第149期(平成26年4月1日－平成27年3月31日)			1	1	5	12	9.8475866E8	7.8617097E11	3.9085998E10	4.2377998E10	-8.0860001E9	8.23694E11	3.03635005E11	2.87073993E11	3.92999987E9	4.0	-8.23	292.09			7.9605301E11	3.01873988E11	2.8437699E11		-2.84	5.32	4.97	5.39	34.85		1.3	257.0	421.0	224.0	408.0	241.0
E00873	34020	5010001034867	東レ株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10050D5	有価証券報告書－第134期(平成26年4月1日－平成27年3月31日)			1	1	5	12	1.63148134E9	2.01072994E12	1.23480998E11	1.28571998E11	7.1021003E10	2.35792997E12	1.08076001E12	9.8566799E11	1.75899996E10	11.0	44.33	616.7			2.23879994E12	1.01268999E12	9.2233499E11		7.7	5.74	6.14	6.39	41.8	24.77	1.74	688.0	1057.5	626.0	1007.0	657.5
E00876	34050	1260001013156	株式会社クラレ	2014	FY	2015-03-27	2014-04-01	2014-12-31	S1004EIZ	有価証券報告書－第134期(平成26年4月1日－平成26年12月31日)	クラレ CSRレポート 2015	http://csr-toshokan.net/ln_book/kuraray-2015/download.pdf	1	1	7	12	3.54863616E8	5.21720988E11	6.6077E10	6.4534999E10	3.5748999E10	7.0176997E11	5.03589011E11	4.96062005E11	1.40460001E10	40.0	101.84	1412.46			6.9665397E11	4.92707512E11	4.85410996E11		7.36	9.26	12.67	12.37	70.69	39.29	2.85	1185.0	1653.0	1088.0	1627.0	1147.0
E00877	34070	5120001059606	旭化成株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100596F	有価証券報告書－第124期(平成26年4月1日－平成27年3月31日)	旭化成株式会社	http://csr-toshokan.net/ln_book/asahikasei-2015/download.pdf	1	1	7	12	1.40261632E9	1.98641005E12	1.57932995E11	1.66543E11	1.05652003E11	2.01452998E12	1.09772E12	1.08265E12	2.65420001E10	19.0	75.62	775.05			1.96481004E12	1.01173998E12	9.9767701E11		10.59	8.48	7.95	8.38	53.74	25.12	2.62	706.0	1260.0	653.0	1149.0	695.0
E00878	44010	1011501009437	株式会社ＡＤＥＫＡ	2014	FY	2015-06-19	2014-04-01	2015-03-31	S1004YG4	有価証券報告書－第153期(平成26年4月1日－平成27年3月31日)	株式会社ADEKA	http://csr-toshokan.net/ln_book/adeka-2015/download.pdf	1	1	7	12	1.0365144E8	2.14319006E11	1.4608E10	1.70989998E10	1.15730002E10	2.61132993E11	1.63254993E11	1.56938994E11	2.68999987E9	26.0	112.05	1519.46			2.51936997E11	1.55527004E11	1.49703999E11		7.73	6.79	6.82	7.98	60.1	23.24	1.73	1190.0	1594.0	1080.0	1554.0	1124.0
E00879	41180	8120001059628	株式会社カネカ	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1005001	有価証券報告書－第91期(平成26年4月1日－平成27年3月31日)	カネカグループ  CSRコミュニケーションブック2015	http://csr-toshokan.net/ln_book/kanekadj-2015/download.pdf	1	1	7	12	3.5E8	5.5218897E11	2.46350008E10	2.4752001E10	1.80330004E10	5.5796197E11	3.09226996E11	2.98260005E11	5.376E9	16.0	53.52	890.3			5.39043004E11	2.97180004E11	2.86333993E11		6.3	4.59	4.46	4.48	53.46	29.81	1.81	627.0	898.0	558.0	846.0	600.0
E00880	44030	1011001025967	日油株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10055OT	有価証券報告書－第92期(平成26年4月1日－平成27年3月31日)			1	1	7	12	1.83682752E8	1.67697007E11	1.7088E10	1.89830001E10	1.17030001E10	1.96864999E11	1.31313E11	1.30521997E11	2.70200013E9	15.0	64.74	724.46			1.86783007E11	1.21968001E11	1.21204998E11		9.66	10.16	10.19	11.32	66.3	23.09	2.22	749.0	923.0	635.0	892.0	708.0
E00881	44040	2011801004789	ミヨシ油脂株式会社	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004E0C	有価証券報告書－第89期(平成26年1月1日－平成26年12月31日)			1	1	4	12	1.03068952E8	4.527E10	5.61E8	7.59E8	3.6E8	5.1173999E10	2.32119992E10	2.3177001E10	3.09E8	3.0	3.5	225.06			4.93085E10	2.22930002E10	2.22605005E10		1.62	1.54	1.24	1.68	45.29	85.83	1.39	149.0	152.0	129.0	139.0	136.5
E00882	44060	5130001014766	新日本理化株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10058PJ	有価証券報告書－第143期(平成26年4月1日－平成27年3月31日)			1	1	7	12	3.8008904E7	3.02839992E10	1.13E8	2.85E8	3.18E8	3.6024001E10	1.51140004E10	1.43370004E10	0.0	0.0	8.53	384.51			3.5923501E10	1.41740001E10	1.34189998E10		2.37	0.79	0.37	0.94	39.8	0.0	0.0	240.0	291.0	207.0	223.0	213.0
E00883	44520	4010001034760	花王株式会社	2014	FY	2015-03-25	2014-01-01	2014-12-31	S1004E5C	有価証券報告書－第109期(平成26年1月1日－平成26年12月31日)			1	1	7	12	5.04E8	1.47179097E12	1.6438E11	1.69273E11	9.8861998E10	1.28186896E12	6.8713303E11	6.75608E11	4.0157999E10	80.0	197.19	1347.29			1.24005096E12	6.7976298E11	6.6692003E11		14.82	13.65	11.17	11.5	52.7	40.62	5.91	3695.0	6131.0	3496.0	6000.0	3847.0
E00884	44710	3130001009314	三洋化成工業株式会社	2014	FY	2015-06-12	2014-04-01	2015-03-31	S1004WGS	有価証券報告書－第91期(平成26年4月1日－平成27年3月31日)	三洋化成工業株式会社	http://csr-toshokan.net/ln_book/sanyochem-2015/download.pdf	1	1	7	12	1.1767376E8	1.67045005E11	8.944E9	1.02779996E10	5.8759997E9	1.81028995E11	1.17688001E11	1.11827001E11	1.70899994E9	15.5	53.29	1014.19			1.73778993E11	1.10797996E11	1.05494004E11		5.57	5.91	5.35	6.15	61.77	29.08	1.54	659.0	1003.0	612.0	945.0	625.0
E00885	44610	7130001017809	第一工業製薬株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10053TS	有価証券報告書－第151期(平成26年4月1日－平成27年3月31日)			1	1	7	12	5.3421608E7	5.5596999E10	2.944E9	2.71699994E9	1.782E9	6.442E10	2.61559992E10	2.49310003E10	4.74E8	9.0	38.69	472.4			6.0994998E10	2.30210007E10	2.18590003E10		8.15	4.45	5.3	4.89	38.7	26.6	2.06	323.0	519.0	294.0	387.0	310.0
E00886	44090	5010001034850	東邦化学工業株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10052XO	有価証券報告書－第78期(平成26年4月1日－平成27年3月31日)			1	2	7	12	2.135E7	4.1463001E10	1.99E8	4.1E8	1.4E7	4.5920002E10	1.08699996E10	1.07820001E10	1.28E8	6.0	0.69	505.44			4.5584998E10	1.05589996E10	1.04765E10		0.13	0.9	0.48	0.99	23.48	914.29	1.21	288.0	319.0	276.0	319.0	289.0
E00887	44630	1210001002667	日華化学株式会社	2014	FY	2015-03-30	2014-01-01	2014-12-31	S1004FSI	有価証券報告書－第101期(平成26年1月1日－平成26年12月31日)			1	2	7	12	1.771E7	4.6526001E10	2.364E9	2.44199987E9	1.15100006E9	4.9067E10	2.05150003E10	1.78489999E10	3.13E8	20.0	70.13	1137.59			4.55615E10	2.12295004E10	1.84289997E10		6.25	5.36	5.08	5.25	36.38	27.19	1.47					
E00888	43650	7122001020132	松本油脂製薬株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10051N3	有価証券報告書－第77期(平成26年4月1日－平成27年3月31日)			1	6	7	12	4512651.0	3.21270006E10	4.6579999E9	6.4770002E9	3.99399987E9	5.6550998E10	4.5987E10	4.5831E10	9.16E8	250.0	1088.97	12496.08			5.4182998E10	4.3722498E10	4.3535999E10		9.17	11.95	14.5	20.16	81.04	22.93	2.1	3040.0	9300.0	2600.0	8640.0	2950.0
E00889	49620	9130001032599	互応化学工業株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10056O9	有価証券報告書－第62期(平成26年4月1日－平成27年3月31日)			1	2	7	12	6992000.0	7.496E9	8.19E8	9.68E8	5.96E8	1.52620001E10	1.32140001E10	1.31809997E10	1.98E8	30.0	89.89	1988.07			1.50305004E10	1.29190001E10	1.28894996E10		4.62	6.44	10.93	12.91	86.36	33.22	1.53	1237.0	1537.0	1150.0	1330.0	1256.857142857143
E00890	44650	9120001056079	株式会社ニイタカ	2014	FY	2015-08-27	2014-06-01	2015-05-31	S1005TLG	有価証券報告書－第53期(平成26年6月1日－平成27年5月31日)			1	1	7	12	5943052.0	1.40819999E10	8.09E8	8.43E8	5.64E8	1.31469998E10	7.5139999E9	7.5139999E9	1.23E8	21.0	95.67	1272.88			1.30505001E10	7.2885002E9	7.2885002E9		7.74	6.46	5.74	5.99	57.15	21.81	1.69	1092.0	1284.0	1017.0	1260.0	1053.5
E00891	46110	1120001026551	大日本塗料株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10056KU	有価証券報告書－第132期(平成26年4月1日－平成27年3月31日)			1	1	7	12	1.48553392E8	7.3004999E10	4.4280003E9	4.4979999E9	2.756E9	6.9251998E10	2.84409999E10	2.64740004E10	4.45E8	3.0	18.57	178.29			6.72715E10	2.57095004E10	2.41784996E10		11.4	6.69	6.07	6.16	38.23	16.15	1.73	166.0	173.0	139.0	153.0	150.0
E00892	46120	7120001072994	日本ペイントホールディングス株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005BSK	有価証券報告書－第189期(平成26年4月1日－平成27年3月31日)			1	1	7	12	3.25402432E8	2.60589994E11	3.3750999E10	4.9271001E10	1.81476999E11	8.1072698E11	5.8992302E11	4.79829E11	6.4550001E9	22.0	650.04	1496.16			5.6737799E11	3.98819E11	3.37197007E11		53.82	8.68	12.95	18.91	59.19	3.56	1.62	1564.0	4860.0	1432.0	4400.0	1580.0
E00893	46130	5140001048243	関西ペイント株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005AW9	有価証券報告書－第151期(平成26年4月1日－平成27年3月31日)			1	1	7	12	2.72623264E8	3.49332996E11	3.15800003E10	3.7725E10	2.04089999E10	4.48085E11	3.0362701E11	2.65247998E11	4.00899994E9	15.0	76.61	995.77			4.24088994E11	2.80821989E11	2.45561999E11		8.31	8.9	9.04	10.8	59.2	19.64	1.43	1492.0	2382.0	1373.0	2184.0	1431.0
E00895	46150	7140001049181	神東塗料株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10054H8	有価証券報告書－第121期(平成26年4月1日－平成27年3月31日)			1	1	7	12	3.1E7	2.4182999E10	9.02E8	1.10700006E9	6.97E8	3.7107999E10	1.59669996E10	1.53740001E10	1.54E8	5.0	22.5	496.2			3.6721E10	1.53514998E10	1.48050002E10		4.71	3.01	3.73	4.58	41.43	22.09	1.0	215.0	234.0	193.0	221.0	203.5
E00896	46160	4140001048351	川上塗料株式会社	2014	FY	2016-02-24	2014-12-01	2015-11-30	S10071JD	有価証券報告書－第101期(平成26年12月1日－平成27年11月30日)			1	2	7	12	1.0E7	6.4380001E9	3.03E8	3.31E8	2.45E8	6.9369999E9	1.54700006E9	1.54700006E9	1.9E7	2.0	24.6	155.33			7.1584998E9	1.37550003E9	1.37550003E9		17.81	4.62	4.71	5.14	22.3	7.76	1.38	104.0	201.0	98.0	152.0	105.0
E00897	46170	1240001028478	中国塗料株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10050QG	有価証券報告書－第118期(平成26年4月1日－平成27年3月31日)			1	1	7	12	6.9068824E7	1.06737E11	7.4419999E9	8.3590001E9	4.7480003E9	1.35086998E11	7.8224998E10	7.2479998E10	9.93E8	15.0	71.71	1094.66			1.27052997E11	7.2778498E10	6.7483501E10		7.04	6.58	6.97	7.83	53.65	20.91	1.36	732.0	1175.0	612.0	1087.0	651.0
E00898	40950	1010001034994	日本パーカライジング株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1005964	有価証券報告書－第130期(平成26年4月1日－平成27年3月31日)			1	1	7	12	1.32604528E8	1.02514E11	1.48499999E10	1.74530007E10	9.9750001E9	1.87115995E11	1.36122999E11	1.14286002E11	1.892E9	30.0	80.45	921.68			1.76515006E11	1.26898004E11	1.06465001E11		9.37	9.89	14.49	17.02	61.08	18.97	1.49	2398.0	3100.0	1422.0	1455.0	2229.0
E00899	41190	4010001008839	日本ピグメント株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057VL	有価証券報告書－第79期(平成26年4月1日－平成27年3月31日)			1	2	7	12	1.5758994E7	4.4096E10	2.41E8	2.39E8	2.18E8	2.72850002E10	1.26809999E10	1.17499996E10	1.25E8	8.0	13.89	748.13			2.63990006E10	1.20475003E10	1.11730002E10		1.95	0.91	0.55	0.54	43.06	57.34	1.04	246.0	310.0	223.0	246.0	229.5
E00900	46190	1011501003539	日本特殊塗料株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S100558R	有価証券報告書－第109期(平成26年4月1日－平成27年3月31日)			1	1	7	12	2.36112E7	3.9570002E10	1.62899994E9	4.036E9	3.02899994E9	5.3427999E10	3.13849999E10	3.00209992E10	2.66E8	12.0	137.0	1357.76			5.0694001E10	2.90894991E10	2.78640005E10		10.87	7.96	4.12	10.2	56.19	8.78	0.91	613.0	847.0	537.0	771.0	569.0
E00901	46310	7011401003807	ＤＩＣ株式会社	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004EUU	有価証券報告書－第117期(平成26年1月1日－平成26年12月31日)			1	1	7	12	9.6537203E8	8.1999901E11	5.1067998E10	4.8995E10	3.7394002E10	7.7885702E11	2.89857012E11	2.62466994E11	7.64E9	8.0	38.94	276.84			7.9128003E11	2.8329001E11	2.56108003E11		14.6	6.19	6.23	5.98	33.7	20.43	2.7	269.0	360.0	204.0	350.0	251.42857142857142
E00902	41160	4010001034868	大日精化工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057RU	有価証券報告書－第112期(平成26年4月1日－平成27年3月31日)			1	1	7	12	9.3065552E7	1.62998993E11	9.2650004E9	1.00170004E10	5.6620001E9	1.77458004E11	7.7184E10	7.4969997E10	1.206E9	13.0	60.99	807.57			1.71251007E11	7.1980499E10	6.9957001E10		8.09	5.85	5.68	6.15	42.25	21.3	1.68	479.0	669.0	420.0	618.0	432.0
E00903	46340	3010001034844	東洋インキＳＣホールディングス株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10054B0	有価証券報告書－第177期(平成26年4月1日－平成27年3月31日)			1	1	7	12	3.03108736E8	2.86683988E11	1.82100009E10	1.94109993E10	1.33040005E10	3.64261999E11	2.13756002E11	2.07219999E11	4.3250002E9	14.5	44.6	694.62			3.50432002E11	2.00182006E11	1.94067005E11		6.86	5.54	6.35	6.77	56.89	32.51	2.16	417.0	618.0	410.0	563.0	417.0
E00904	46350	8011501003045	東京インキ株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059GU	有価証券報告書－第143期(平成26年4月1日－平成27年3月31日)			1	2	7	12	2.7257588E7	4.7038001E10	-8.5E7	1.81E8	2.22E8	4.6280999E10	2.15740006E10	2.13930004E10	1.62E8	6.0	8.23	791.13			4.61875E10	2.08614994E10	2.06425006E10		1.08	0.39	-0.18	0.38	46.22	72.97	0.78	191.0	211.0	185.0	203.0	188.0
E00905	46330	2120001043471	サカタインクス株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S1004XMW	有価証券報告書－第137期(平成26年4月1日－平成27年3月31日)			1	1	7	12	6.260116E7	1.46569003E11	7.9529999E9	9.3720003E9	4.3379999E9	1.29911996E11	6.4784998E10	6.2615998E10	1.21E9	20.0	71.71	1034.84			1.22660004E11	5.9734499E10	5.7867002E10		7.5	7.64	5.43	6.39	48.2	27.89	2.03	975.0	1444.0	804.0	1128.0	879.0
E00906	41200	4170001001687	スガイ化学工業株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10052B2	有価証券報告書－第64期(平成26年4月1日－平成27年3月31日)			0	2	7	12	1.373E7	6.3789998E9	1.0E7	3.7E7	1.1E7	1.06660004E10	5.272E9	5.272E9	4.1E7	3.0	0.85	384.91			1.05074995E10	5.1449999E9	5.1449999E9		0.21	0.35	0.16	0.58	49.43	372.73	0.8	149.0	194.0	132.0	148.0	139.5
E00907	46210	8120001050883	ロックペイント株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059I7	有価証券報告書－第63期(平成26年4月1日－平成27年3月31日)			1	2	7	12	2.2E7	2.38040003E10	8.41E8	1.536E9	1.017E9	4.0357999E10	3.31209994E10	3.31120005E10	2.88E8	15.0	52.9	1722.22			3.9816499E10	3.24094996E10	3.24015002E10		3.14	3.86	3.53	6.45	82.05	28.32	0.89	575.0	650.0	548.0	629.0	569.2857142857143
E00909	46230	4120001001403	株式会社アサヒペン	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10058EF	有価証券報告書－第69期(平成26年4月1日－平成27年3月31日)			1	2	7	12	4.623E7	1.35180001E10	4.31E8	4.82E8	2.86E8	1.83460004E10	1.152E10	1.152E10	2.47E8	5.5	6.36	256.14			1.84859996E10	1.14040003E10	1.14040003E10		2.51	2.61	3.19	3.57	62.79	86.36	2.17	153.0	186.0	149.0	173.0	150.0
E00910	46240	8120001034242	イサム塗料株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10054F7	有価証券報告書－第69期(平成26年4月1日－平成27年3月31日)			1	2	7	12	1.2E7	8.2200003E9	7.2E8	9.13E8	5.38E8	1.66989998E10	1.28769997E10	1.25540004E10	9.5E7	10.0	56.34	1315.64			1.64234998E10	1.25775002E10	1.22584996E10		4.39	5.56	8.76	11.11	75.18	17.66	0.76	445.0	626.0	428.0	574.0	450.0
E00911	46250	5011401000351	アトミクス株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10058CC	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)			1	6	7	12	7242000.0	1.11419996E10	2.87E8	3.52E8	2.19E8	1.44129997E10	8.7829996E9	8.7829996E9	9.6E7	15.0	35.16	1407.2			1.43285002E10	8.6570004E9	8.6570004E9		2.53	2.46	2.58	3.16	60.94	43.84	1.11	468.0	520.0	413.0	498.0	439.5
E00912	79530	9180001029938	菊水化学工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10052QL	有価証券報告書－第58期(平成26年4月1日－平成27年3月31日)			1	2	19	12	1.2744054E7	2.09749996E10	9.13E8	9.25E8	2.61E8	1.68089999E10	9.4730004E9	9.4730004E9	2.0E8	16.0	23.74	759.43			1.63919995E10	8.7425004E9	8.7375002E9		2.99	5.64	4.35	4.41	56.36	76.63	2.29	535.0	565.0	450.0	519.0	482.0
E00913	46260	3011601003833	太陽ホールディングス株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10053CQ	有価証券報告書－第69期(平成26年4月1日－平成27年3月31日)			1	1	7	12	2.7464E7	4.8260002E10	9.2539996E9	9.5289999E9	6.6669998E9	6.1241E10	4.1312002E10	3.9073001E10	2.18599987E9	90.0	264.05	1703.14			5.9805E10	4.19835E10	3.9841501E10		16.73	15.93	19.18	19.75	63.8	32.79	5.21	3095.0	4445.0	2870.0	4225.0	3060.0
E00915	46270	1180301019737	ナトコ株式会社	2014	FY	2016-01-27	2014-11-01	2015-10-31	S1006QVA	有価証券報告書－第69期(平成26年11月1日－平成27年10月31日)			1	6	7	12	8144400.0	1.49089997E10	9.34E8	1.057E9	6.06E8	2.07899996E10	1.59189996E10	1.59189996E10	1.96E8	26.0	80.44	2110.42			2.03515003E10	1.56324997E10	1.56324997E10		3.88	5.19	6.26	7.09	76.57	32.34	1.25	935.0	1380.0	893.0	1221.0	921.0
E00916	46280	5120901000305	エスケー化研株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10056K3	有価証券報告書－第59期(平成26年4月1日－平成27年3月31日)			1	6	7	12	1.5673885E7	9.0650001E10	1.15890002E10	1.41709998E10	9.2920003E9	1.06907001E11	8.6368002E10	8.6368002E10	8.9E8	65.0	674.87	6305.94			1.03992001E11	8.1807499E10	8.1807499E10		11.36	13.63	12.78	15.63	80.79	9.58	1.09	7040.0	11010.0	6600.0	9790.0	6790.0
E00917	46290	6010401016497	大伸化学株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005AZK	有価証券報告書－第63期(平成26年4月1日－平成27年3月31日)			0	6	7	12	4592000.0	2.73849999E10	1.011E9	1.004E9	6.3E8	1.70579999E10	8.8690002E9	8.8629996E9	1.13E8	25.0	139.07	1955.29			1.71279995E10	8.5014999E9	8.4954998E9		7.42	5.86	3.69	3.67	51.96	17.94	1.33	885.0	949.0	860.0	945.0	893.0
E00919	45020	2120001077461	武田薬品工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10052LF	有価証券報告書－第138期(平成26年4月1日－平成27年3月31日)			1	1	8	12	7.8992358E8	1.77781998E12	-1.29253999E11	-1.45437E11	-1.45775002E11	4.29618994E12	2.20618005E12	2.13705005E12	1.42124007E11	180.0	-185.37	2719.27			4.43267E12	2.3734101E12	2.30389003E12		-6.33	-3.28	-7.27	-8.18	49.74		5.99	4892.0	6657.0	4337.5	5999.0	4588.0
E00920	45030	5010001034966	アステラス製薬株式会社	2014	FY	2015-06-17	2014-04-01	2015-03-31	S1004Y2O	有価証券報告書－第10期(平成26年4月1日－平成27年3月31日)	アステラス製薬株式会社	http://csr-toshokan.net/ln_book/astellas-2015/download.pdf	1	1	8	12	2.2598231E9	1.24726005E12	1.85662996E11	1.89683007E11	1.35855997E11	1.79357994E12	1.31792005E12	1.31792005E12	6.5999999E10	30.0	61.5	600.93			1.72334003E12	1.2932E12	1.2932E12		10.51	11.01	14.89	15.21	73.48	48.58	5.1	1235.0	2047.0	1062.0	1967.5	1137.0
E00922	45060	3120001077477	大日本住友製薬株式会社	2014	FY	2015-06-19	2014-04-01	2015-03-31	S1004XTI	有価証券報告書－第195期(平成26年4月1日－平成27年3月31日)			1	1	8	12	3.9790016E8	3.7137E11	2.32749998E10	2.33310003E10	1.54470001E10	7.1158301E11	4.51021013E11	4.51021013E11	7.1510001E9	18.0	38.88	1135.21			6.8530799E11	4.24780988E11	4.24780988E11		3.64	3.4	6.27	6.28	63.38	46.29	1.68	1640.0	1712.0	1095.0	1424.0	1274.25
E00923	45070	9120001077430	塩野義製薬株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10055B6	有価証券報告書－第150期(平成26年4月1日－平成27年3月31日)			1	1	8	12	3.5113616E8	2.73990992E11	5.0365002E10	7.7880001E10	4.406E10	6.029E11	4.78882988E11	4.74258997E11	1.71530004E10	52.0	132.67	1456.7			5.9385197E11	4.75648E11	4.71351001E11		9.35	13.11	18.38	28.42	78.66	38.93	3.61	1914.0	4260.0	1733.0	4005.0	1790.0
